accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays,Category,isWeekend,label
278,1,4.057414,creditcard,0.002083333,electronics,0,0
1607,1,4.876771,paypal,0,food,1,0
2,1,2.596228,creditcard,1.765277778,shopping,0,0
942,1,4.921318,creditcard,0,electronics,0,0
2000,1,4.057414,storecredit,395.6041667,food,1,0
2000,1,4.895263,paypal,1.488194444,shopping,0,0
2000,1,5.034622,creditcard,0.001388889,electronics,0,0
1383,5,5.040929,paypal,727.0569444,food,0,0
2000,1,4.962055,storecredit,3.933333333,shopping,0,0
802,1,4.886641,paypal,270.1256944,electronics,1,0
1392,1,4.745402,creditcard,0.006944444,food,1,0
627,1,4.895263,paypal,626.6465278,shopping,0,0
154,1,4.461622,paypal,153.9743056,electronics,1,0
1589,1,4.748314,creditcard,1366.786806,food,1,0
173,1,3.066058,paypal,0,electronics,1,0
96,1,4.895263,storecredit,0,food,1,0
2000,1,4.742303,creditcard,16.60069444,shopping,1,0
2000,1,5.034622,creditcard,306.3208333,electronics,1,0
86,1,4.748314,creditcard,0.002777778,food,1,0
2000,1,4.965339,creditcard,0,shopping,1,0
2000,1,4.745402,paypal,620.5715278,electronics,1,0
2000,1,4.742303,creditcard,0.000694444,food,0,0
964,1,4.745402,paypal,0.047222222,shopping,1,0
2000,1,4.921318,creditcard,2.143055556,electronics,1,0
568,1,4.886641,creditcard,0,food,0,0
2000,1,4.742303,creditcard,87.51666667,shopping,1,0
1071,5,3.575983,creditcard,152.5555556,electronics,0,0
3,1,4.748314,creditcard,0.000694444,food,0,0
2000,1,5.034622,creditcard,0,shopping,0,0
12,1,4.748314,creditcard,11.88402778,electronics,0,0
2000,1,4.057414,creditcard,3.402777778,food,1,0
2000,1,4.748314,creditcard,562.8743056,shopping,1,0
1900,1,5.034622,paypal,0,electronics,0,0
29,1,5.040929,creditcard,0.009027778,food,1,0
655,1,4.52458,creditcard,0,shopping,0,0
2000,2,4.876771,creditcard,0.001388889,electronics,0,0
42,1,4.886641,creditcard,0,food,1,0
2000,1,4.921318,paypal,589.8263889,shopping,0,0
1284,5,5.017904,creditcard,25.54236111,electronics,0,0
128,1,4.921318,creditcard,127.2715278,food,0,0
1801,1,4.921318,creditcard,0,shopping,1,0
859,1,4.836982,creditcard,0,electronics,1,0
1163,1,4.745402,creditcard,0,food,1,0
34,1,4.921318,creditcard,0,shopping,1,0
1626,1,4.461622,creditcard,147.1722222,electronics,0,0
1830,1,4.895263,creditcard,0.005555556,food,1,0
2000,1,4.748314,creditcard,1.8625,shopping,0,0
2,1,4.921349,creditcard,1.779166667,electronics,1,0
183,1,4.748314,creditcard,0,food,1,0
101,1,4.921349,storecredit,0.000694444,shopping,0,0
1049,1,4.836982,creditcard,252.6305556,electronics,1,0
1453,1,3.066058,creditcard,113.0895833,food,0,0
2000,1,5.017904,paypal,292.9444444,shopping,1,0
37,1,4.965339,creditcard,0,electronics,0,0
3,1,4.836982,creditcard,0.502083333,food,0,0
6,1,4.886641,paypal,5.910416667,shopping,0,0
2000,1,4.886641,paypal,0,electronics,0,0
1286,1,4.921349,creditcard,0,food,1,0
52,1,5.034622,creditcard,51.23055556,shopping,1,0
1103,1,4.876771,creditcard,0,electronics,1,0
255,1,4.748314,creditcard,0,food,0,0
5,1,3.954522,creditcard,4.416666667,shopping,0,0
44,1,4.886641,storecredit,0,electronics,0,0
1177,1,4.505662,paypal,0,food,0,0
2000,1,4.965339,creditcard,928.1118056,shopping,0,0
937,1,5.017904,creditcard,226.0381944,electronics,1,0
1359,1,4.965339,creditcard,899.0048611,food,1,0
94,1,4.836982,paypal,0.079166667,shopping,0,0
766,1,5.040929,creditcard,320.4180556,electronics,1,0
2000,1,4.52458,creditcard,0.009027778,food,0,0
3,3,4.745402,creditcard,0.001388889,shopping,1,0
435,1,4.748314,creditcard,0,electronics,0,0
7,1,4.876771,creditcard,0,food,1,0
2000,1,4.965339,paypal,174.9444444,shopping,1,0
86,1,4.965339,creditcard,85.26111111,electronics,0,0
2000,1,5.017904,creditcard,929.45625,food,1,0
1157,1,4.921318,creditcard,646.3777778,shopping,1,0
909,1,4.748314,creditcard,0,electronics,1,0
1581,1,4.461622,creditcard,339.41875,food,0,0
2000,1,4.505662,paypal,385.4673611,shopping,0,0
2000,1,4.921318,creditcard,0,electronics,1,0
2000,1,5.034622,creditcard,0.002083333,food,0,0
109,1,4.748314,storecredit,0,shopping,0,0
217,1,3.954522,paypal,0,electronics,1,0
1590,1,4.745402,creditcard,549.4534722,food,1,0
1798,1,4.505662,paypal,150.9270833,shopping,1,0
2000,1,5.040929,creditcard,0,electronics,1,0
2000,1,4.876771,paypal,179.4944444,food,1,0
2000,1,4.742303,creditcard,214.5604167,shopping,1,0
1,1,4.461622,creditcard,0.000694444,electronics,,1
12,1,4.836982,paypal,0.006944444,food,0,0
1316,1,4.876771,creditcard,0,shopping,0,0
2000,1,4.921349,creditcard,466.9201389,electronics,0,0
8,1,3.483951,paypal,0,food,1,0
2,1,5.040929,paypal,1.30625,shopping,1,0
866,1,4.52458,paypal,41.8625,electronics,0,0
2000,1,5.034622,creditcard,0,food,0,0
2000,1,4.965339,creditcard,0.3,shopping,1,0
43,2,4.965339,creditcard,41.94166667,electronics,0,0
108,1,5.040929,storecredit,0,food,1,0
1979,1,4.742303,creditcard,745.5881944,shopping,1,0
369,1,5.034622,creditcard,0,electronics,1,0
1844,1,4.965339,paypal,562.9854167,food,0,0
2000,1,4.876771,creditcard,557.8847222,shopping,0,0
544,2,4.886641,storecredit,0.5875,electronics,1,0
981,1,5.034622,storecredit,0,food,0,0
2000,1,4.962055,creditcard,0,shopping,0,0
887,1,4.057414,paypal,0.000694444,food,0,0
2000,1,4.742303,creditcard,0,shopping,0,0
1032,1,5.017904,paypal,0.004166667,electronics,1,0
1604,1,4.742303,paypal,0,food,1,0
1241,1,4.921318,creditcard,1105.391667,shopping,0,0
2000,1,4.52458,creditcard,91.16805556,electronics,1,0
20,1,4.836982,creditcard,19.90902778,food,1,0
195,1,4.895263,creditcard,0,electronics,0,0
6,1,4.921318,creditcard,5.871527778,food,0,0
2000,1,4.057414,paypal,459.1743056,shopping,0,0
79,1,4.748314,paypal,78.84930556,electronics,1,0
1195,1,4.965339,creditcard,35.98958333,food,1,0
2000,1,4.745402,creditcard,0.576388889,shopping,1,0
2000,1,4.965339,creditcard,301.2625,electronics,1,0
93,1,4.836982,creditcard,0,food,0,0
1102,1,4.748314,creditcard,462.7326389,shopping,0,0
7,1,4.52458,creditcard,0.008333333,electronics,1,0
2000,1,4.876771,creditcard,191.0791667,food,0,0
169,1,5.040929,creditcard,0.024305556,shopping,0,0
2000,1,4.52458,creditcard,0,electronics,1,0
2000,1,4.921349,paypal,740.8041667,food,1,0
2000,1,4.836982,creditcard,0.023611111,shopping,1,0
872,1,4.921318,creditcard,0,electronics,1,0
20,1,4.52458,creditcard,19.90833333,food,1,0
1396,1,4.921318,creditcard,0.01875,shopping,1,0
2000,1,5.017904,creditcard,0.000694444,electronics,0,0
60,1,4.461622,creditcard,0,food,1,0
143,1,4.962055,creditcard,0.000694444,shopping,1,0
153,1,4.895263,creditcard,151.7291667,electronics,0,0
2000,1,3.954522,creditcard,0,food,0,0
2000,1,4.742303,paypal,1776.55625,shopping,0,0
5,2,4.836982,creditcard,4.090277778,electronics,1,0
2000,1,4.895263,creditcard,0,food,0,0
2000,1,4.876771,creditcard,569.0375,shopping,1,0
2000,1,5.017904,creditcard,0.000694444,electronics,0,0
2000,1,5.040929,creditcard,116.1451389,food,1,0
1194,1,5.034622,creditcard,0,shopping,0,0
2000,1,4.895263,creditcard,691.7534722,electronics,0,0
913,3,4.886641,paypal,718.6958333,food,0,0
2000,1,4.748314,creditcard,0.002083333,shopping,0,0
1103,1,4.962055,creditcard,313.0583333,electronics,0,0
197,1,4.886641,creditcard,0,food,0,0
2000,10,4.886641,storecredit,353.7763889,shopping,0,0
2000,1,4.895263,paypal,0.094444444,electronics,0,0
66,1,4.745402,creditcard,52.05902778,food,1,0
630,1,5.040929,creditcard,0,electronics,0,0
2000,1,4.965339,paypal,0.009722222,food,0,0
8,1,5.034622,creditcard,7.374305556,shopping,0,0
1842,1,4.057414,creditcard,0.085416667,electronics,1,0
401,1,4.962055,paypal,337.7027778,food,0,0
1083,1,5.017904,creditcard,2.834722222,shopping,0,0
73,3,4.742303,creditcard,72.80694444,electronics,0,0
3,1,4.745402,creditcard,2.583333333,food,0,0
1583,1,4.895263,creditcard,1218.834028,shopping,0,0
2000,1,4.965339,paypal,1718.913194,electronics,0,0
1826,1,4.921318,creditcard,0,food,1,0
1490,1,4.748314,creditcard,0,shopping,0,0
1628,1,4.876771,creditcard,272.2236111,food,1,0
2000,1,4.52458,creditcard,736.0701389,shopping,0,0
974,1,4.886641,creditcard,0,electronics,0,0
2000,1,5.034622,creditcard,0.011805556,food,0,0
2000,1,5.017904,creditcard,329.2673611,shopping,0,0
43,1,4.745402,paypal,0,electronics,0,0
6,1,4.52458,creditcard,5.228472222,food,1,0
13,1,3.575983,paypal,0.306944444,shopping,1,0
1263,1,5.034622,creditcard,0,electronics,0,0
738,1,4.962055,paypal,70.08472222,food,0,0
1476,1,4.886641,creditcard,0,shopping,1,0
2000,1,4.886641,creditcard,0,electronics,1,0
1,1,4.745402,creditcard,0.000694444,food,,1
2000,1,4.962055,creditcard,821.7347222,shopping,0,0
1144,1,4.748314,creditcard,482.9319444,electronics,1,0
2000,1,4.962055,paypal,0.002083333,food,0,0
1972,1,4.886641,paypal,521.8006944,shopping,1,0
2000,1,4.921318,paypal,0,electronics,1,0
2000,1,4.921318,creditcard,0,food,0,0
2000,1,2.596228,creditcard,164.6527778,shopping,1,0
2000,1,5.040929,creditcard,1165.04375,electronics,1,0
886,1,2.94894,paypal,1.633333333,food,1,0
17,1,4.748314,creditcard,16.81944444,shopping,0,0
1705,1,5.034622,creditcard,0,electronics,0,0
35,1,5.017904,creditcard,0,food,1,0
1,1,2.596228,paypal,0,shopping,,1
856,1,4.057414,creditcard,0,electronics,0,0
442,1,5.034622,creditcard,0.259027778,food,1,0
210,1,4.876771,creditcard,6.140277778,shopping,1,0
60,1,4.921349,creditcard,59.91666667,electronics,0,0
1244,1,4.921349,paypal,0,food,1,0
805,1,4.921318,paypal,0,shopping,1,0
205,1,4.505662,creditcard,0,electronics,0,0
885,1,4.742303,creditcard,790.0569444,food,0,0
1565,1,4.921349,creditcard,903.8208333,shopping,0,0
18,1,4.921349,creditcard,0,electronics,1,0
413,1,4.745402,paypal,107.8125,food,0,0
692,1,4.876771,creditcard,0,shopping,1,0
2,1,4.836982,creditcard,0,electronics,0,0
237,1,4.742303,creditcard,230.6777778,food,1,0
360,1,4.748314,storecredit,358.9840278,shopping,1,0
3,1,5.034622,creditcard,0,electronics,1,0
2000,1,4.895263,creditcard,219.8430556,food,0,0
43,1,5.034622,paypal,0,shopping,1,0
17,1,4.836982,creditcard,0,electronics,1,0
303,1,4.921318,creditcard,70.36111111,food,0,0
48,1,4.057414,creditcard,47.96458333,shopping,0,0
1356,1,3.575983,creditcard,0,electronics,0,0
1334,1,4.886641,creditcard,0.002777778,food,0,0
216,1,4.876771,storecredit,215.1729167,shopping,1,0
43,1,4.461622,creditcard,0.001388889,electronics,0,0
2000,1,5.017904,paypal,0.938194444,food,0,0
666,1,4.962055,creditcard,0,shopping,1,0
1844,1,4.965339,creditcard,562.9770833,electronics,1,0
231,1,4.876771,creditcard,0,food,0,0
2000,1,4.745402,creditcard,0,shopping,1,0
9,1,5.017904,paypal,0,electronics,1,0
1941,1,4.921349,creditcard,2.891666667,food,0,0
1541,1,4.836982,creditcard,1220.605556,shopping,1,0
2000,1,4.965339,creditcard,0,electronics,1,0
32,1,4.745402,paypal,0,food,0,0
695,1,4.886641,creditcard,573.5138889,shopping,0,0
5,1,4.876771,creditcard,0,electronics,0,0
1736,1,4.886641,creditcard,0,food,1,0
1811,1,4.748314,paypal,822.0541667,shopping,1,0
540,1,4.921318,creditcard,0,electronics,1,0
2,1,4.057414,creditcard,0.027083333,food,1,0
196,1,4.962055,creditcard,0.010416667,shopping,0,0
273,1,4.962055,creditcard,0.000694444,electronics,0,0
2000,1,4.921318,creditcard,0,food,1,0
1740,1,4.895263,creditcard,0,shopping,1,0
144,1,4.836982,creditcard,2.813194444,electronics,0,0
2000,1,4.505662,paypal,1830.713889,food,1,0
1,1,5.034622,creditcard,0,shopping,,1
1166,1,5.017904,creditcard,304.1305556,electronics,1,0
1801,1,4.921318,creditcard,0.740277778,food,1,0
17,1,4.748314,creditcard,0,shopping,0,0
944,1,4.745402,paypal,0,electronics,0,0
17,1,4.742303,creditcard,16.49305556,food,1,0
2,1,4.921318,creditcard,0.561805556,shopping,1,0
176,1,4.921318,paypal,0,electronics,0,0
1725,1,5.017904,paypal,0.006944444,food,0,0
132,1,4.886641,creditcard,0.034027778,shopping,0,0
1074,1,4.876771,paypal,1073.890278,electronics,1,0
192,1,4.962055,creditcard,0.002777778,food,0,0
2000,1,4.876771,creditcard,0,shopping,0,0
853,1,4.895263,paypal,501.3555556,electronics,1,0
128,1,4.836982,creditcard,0,food,0,0
1329,1,4.748314,creditcard,138.8145833,shopping,1,0
633,1,4.921318,creditcard,632.0888889,electronics,0,0
405,1,5.017904,paypal,34.33680556,food,0,0
2000,1,4.876771,creditcard,0,shopping,0,0
2,1,4.745402,storecredit,1.296527778,electronics,1,0
2000,1,4.836982,paypal,226.4020833,food,1,0
1247,1,4.921349,paypal,0,shopping,0,0
8,1,4.965339,creditcard,0.025,electronics,1,0
2000,1,4.505662,creditcard,1789.978472,food,0,0
2,1,4.742303,creditcard,0,shopping,0,0
29,2,4.876771,creditcard,28.20138889,electronics,1,0
630,1,5.040929,creditcard,0.007638889,food,0,0
747,1,4.745402,paypal,0.040277778,shopping,1,0
693,1,4.895263,paypal,0,electronics,0,0
34,1,4.745402,creditcard,0,food,0,0
218,1,4.921318,creditcard,217.4784722,shopping,0,0
207,1,4.921318,creditcard,202.9576389,electronics,1,0
3,1,4.921349,creditcard,2.074305556,food,0,0
40,1,4.742303,paypal,0,shopping,1,0
1611,1,4.886641,paypal,0,electronics,1,0
20,1,4.921318,creditcard,19.32916667,food,0,0
932,2,4.965339,creditcard,251.0006944,shopping,1,0
2000,1,4.505662,creditcard,698.2743056,electronics,1,0
2000,1,4.836982,creditcard,0.000694444,food,1,0
37,1,5.034622,paypal,33.13611111,shopping,0,0
131,1,4.836982,paypal,130.0909722,electronics,1,0
2000,1,4.876771,creditcard,0,food,0,0
68,1,5.034622,creditcard,0,shopping,1,0
1184,1,5.034622,creditcard,555.9847222,electronics,0,0
235,1,5.017904,creditcard,188.96875,food,1,0
2000,1,5.034622,creditcard,0,shopping,1,0
1109,1,4.965339,creditcard,0,electronics,0,0
120,1,2.596228,creditcard,0.06875,food,1,0
117,1,4.505662,storecredit,116.2236111,shopping,0,0
665,2,5.017904,paypal,0.000694444,electronics,0,0
1,1,4.921318,creditcard,0,food,,1
100,1,4.876771,creditcard,0.011805556,shopping,1,0
206,1,4.748314,creditcard,0,electronics,1,0
22,1,4.52458,creditcard,21.77222222,food,0,0
3,1,4.886641,creditcard,1.995833333,shopping,1,0
2000,1,4.057414,creditcard,0.002083333,electronics,0,0
5,1,4.962055,creditcard,0.040277778,food,1,0
86,1,4.748314,creditcard,85.11458333,shopping,0,0
2000,1,5.017904,creditcard,122.9416667,electronics,1,0
107,1,4.52458,creditcard,90.37916667,food,1,0
2,1,5.040929,creditcard,0,shopping,0,0
323,1,4.745402,paypal,0,electronics,1,0
1565,1,5.034622,creditcard,173.7270833,food,0,0
18,1,5.034622,paypal,0,shopping,1,0
2000,1,3.575983,creditcard,1022.336806,electronics,1,0
36,1,4.962055,paypal,0,food,0,0
1962,1,4.461622,creditcard,103.2979167,shopping,1,0
239,1,4.895263,creditcard,0,electronics,1,0
2000,1,4.836982,paypal,605.9659722,food,1,0
1642,1,4.886641,creditcard,0.789583333,shopping,1,0
1,1,3.066058,creditcard,0,electronics,,1
43,1,5.017904,creditcard,0,food,1,0
2000,1,4.836982,creditcard,0,shopping,0,0
2,1,4.965339,paypal,0.000694444,electronics,1,0
1723,1,4.876771,paypal,195.2520833,food,1,0
1968,1,4.921318,creditcard,0,shopping,0,0
21,1,4.962055,creditcard,0,electronics,0,0
532,1,4.745402,creditcard,0,food,1,0
2000,1,4.742303,creditcard,269.5520833,shopping,0,0
1322,2,4.921318,paypal,0.035416667,electronics,0,0
2000,2,4.745402,paypal,0,food,0,0
1920,1,5.017904,creditcard,152.8277778,shopping,1,0
791,1,4.921349,paypal,0,electronics,0,0
987,1,5.017904,creditcard,0.400694444,food,1,0
1761,1,5.034622,creditcard,938.9847222,shopping,0,0
2000,1,4.886641,creditcard,0,electronics,1,0
45,1,4.921318,creditcard,44.95347222,food,1,0
1616,1,4.057414,paypal,341.6027778,shopping,1,0
13,1,4.52458,creditcard,0,electronics,1,0
838,1,3.483951,paypal,0,food,0,0
2000,1,4.895263,creditcard,1374.572917,shopping,0,0
2,1,4.748314,creditcard,0,electronics,1,0
1953,1,4.921318,creditcard,0,food,0,0
64,1,4.748314,creditcard,63.96875,shopping,1,0
1080,1,5.017904,creditcard,0.000694444,electronics,0,0
6,1,4.921318,paypal,0.000694444,food,0,0
1222,1,5.040929,paypal,0,shopping,1,0
16,1,4.886641,creditcard,0,electronics,0,0
878,1,5.040929,creditcard,0,food,1,0
167,1,4.921318,creditcard,0,shopping,1,0
1346,1,5.040929,creditcard,0.000694444,electronics,0,0
22,1,5.034622,paypal,0,food,0,0
2000,1,4.921349,creditcard,0.002777778,shopping,1,0
1,1,4.745402,creditcard,0.000694444,electronics,,1
675,1,4.962055,creditcard,0.003472222,food,1,0
14,1,4.921318,creditcard,0,shopping,1,0
2000,1,5.017904,creditcard,0.000694444,electronics,1,0
1610,1,2.94894,creditcard,155.7986111,food,1,0
392,1,4.921318,creditcard,219.9576389,shopping,0,0
2,1,5.017904,creditcard,1.119444444,electronics,0,0
76,1,4.921349,creditcard,75.29513889,food,1,0
931,1,5.034622,creditcard,0.000694444,shopping,0,0
1657,1,4.057414,paypal,1129.503472,electronics,0,0
2000,1,4.748314,creditcard,0.000694444,food,1,0
45,1,5.034622,creditcard,0,shopping,0,0
194,1,4.921349,paypal,193.9048611,electronics,1,0
126,1,4.745402,creditcard,0,food,1,0
1218,1,4.921318,paypal,0.004166667,shopping,1,0
1,1,3.483951,creditcard,0.001388889,electronics,,1
2000,1,4.461622,creditcard,0,food,1,0
2000,1,4.965339,paypal,1447.730556,shopping,1,0
205,1,4.057414,creditcard,61.14027778,electronics,1,0
1572,1,4.461622,creditcard,129.0902778,food,0,0
2000,1,4.52458,creditcard,0.000694444,shopping,0,0
2000,1,4.748314,creditcard,0,electronics,0,0
1564,1,4.836982,creditcard,59.90416667,food,1,0
1042,1,4.057414,creditcard,102.1152778,shopping,1,0
112,1,4.962055,creditcard,111.0104167,electronics,1,0
2000,1,4.52458,creditcard,0,food,1,0
2000,1,4.921318,creditcard,0,shopping,0,0
2000,1,4.876771,creditcard,376.9826389,electronics,0,0
2000,1,4.057414,creditcard,0.009722222,food,0,0
10,1,4.057414,creditcard,0,shopping,0,0
2000,1,5.034622,creditcard,0.001388889,electronics,0,0
1274,1,4.921349,creditcard,0,food,0,0
2000,1,4.895263,creditcard,240.3118056,shopping,1,0
137,1,4.52458,creditcard,136.2486111,electronics,0,0
120,2,5.017904,creditcard,0,food,0,0
1611,1,3.066058,paypal,412.1326389,shopping,1,0
88,1,5.034622,storecredit,87.28541667,electronics,1,0
2000,1,4.965339,creditcard,105.2798611,food,1,0
847,1,4.742303,creditcard,0,shopping,1,0
139,1,4.876771,creditcard,0,electronics,1,0
1833,1,4.745402,creditcard,506.7298611,food,1,0
2000,1,4.965339,paypal,105.2888889,shopping,1,0
2000,1,4.886641,creditcard,626.9069444,electronics,0,0
787,1,4.836982,creditcard,0.043055556,shopping,0,0
811,1,4.748314,creditcard,0,electronics,1,0
851,1,4.836982,creditcard,0,food,0,0
2000,1,4.921318,creditcard,179.1548611,shopping,1,0
1532,1,4.505662,creditcard,0,electronics,1,0
2000,1,4.742303,creditcard,38.46041667,food,0,0
833,1,4.921349,creditcard,0.015972222,shopping,1,0
2000,2,4.962055,paypal,429.1819444,electronics,0,0
996,1,4.886641,paypal,0.015277778,food,1,0
1416,1,4.52458,storecredit,640.75,shopping,1,0
629,1,4.505662,paypal,627.0173611,electronics,1,0
2000,1,4.921318,paypal,377.8395833,food,1,0
1925,1,3.575983,creditcard,0.002083333,shopping,0,0
544,1,3.066058,creditcard,0.477083333,electronics,1,0
14,1,4.461622,creditcard,0.000694444,food,0,0
305,1,5.017904,creditcard,0.000694444,shopping,1,0
2000,1,4.965339,creditcard,0,electronics,0,0
53,1,5.040929,creditcard,0.000694444,food,1,0
146,1,4.748314,paypal,0,shopping,1,0
2000,1,4.886641,creditcard,0,electronics,0,0
1618,2,5.017904,creditcard,0,food,1,0
2000,1,4.962055,creditcard,0.169444444,shopping,1,0
18,1,5.034622,creditcard,17.01458333,electronics,0,0
642,1,4.895263,creditcard,0,food,1,0
878,1,5.040929,creditcard,0,shopping,0,0
20,1,4.886641,creditcard,19.59652778,electronics,1,0
2000,1,4.742303,paypal,0,food,1,0
18,1,4.965339,paypal,0,shopping,1,0
33,1,4.886641,creditcard,0,electronics,1,0
1096,1,4.52458,paypal,0,food,0,0
493,1,3.066058,paypal,0.005555556,shopping,0,0
2000,10,4.895263,creditcard,424.4152778,electronics,1,0
2,1,4.836982,creditcard,1.070833333,food,1,0
1160,1,4.876771,creditcard,0.013194444,shopping,1,0
76,1,4.921349,creditcard,0,electronics,1,0
133,1,4.748314,paypal,0.005555556,food,0,0
175,1,4.505662,creditcard,174.3854167,shopping,0,0
870,1,4.748314,creditcard,67.70416667,electronics,1,0
